"[all run data]","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas","count turtles","count leoes","count hienas"
,"45","44","1","49","43","6","48","46","2","41","40","1","43","40","3","43","41","2","49","43","6","47","46","1","45","45","0","43","40","3"
,"45","44","1","49","43","6","48","46","2","41","40","1","43","40","3","43","41","2","48","42","6","47","46","1","45","45","0","43","40","3"
,"45","44","1","49","43","6","47","46","1","41","40","1","43","40","3","43","41","2","48","42","6","47","46","1","45","45","0","43","40","3"
,"45","44","1","49","43","6","47","46","1","41","40","1","43","40","3","43","41","2","47","42","5","47","46","1","45","45","0","43","40","3"
,"45","44","1","49","43","6","47","46","1","41","40","1","43","40","3","43","41","2","47","42","5","47","46","1","45","45","0","42","40","2"
,"45","44","1","49","43","6","47","46","1","41","40","1","43","40","3","43","41","2","47","42","5","47","46","1","45","45","0","42","40","2"
,"45","44","1","49","43","6","47","46","1","41","40","1","43","40","3","43","41","2","47","42","5","47","46","1","45","45","0","42","40","2"
,"45","44","1","48","43","5","47","46","1","41","40","1","43","40","3","43","41","2","46","42","4","47","46","1","45","45","0","42","40","2"
,"45","44","1","48","43","5","47","46","1","41","40","1","43","40","3","43","41","2","46","42","4","47","46","1","45","45","0","42","40","2"
,"45","44","1","48","43","5","47","46","1","41","40","1","43","40","3","43","41","2","46","42","4","47","46","1","45","45","0","42","40","2"
,"45","44","1","48","43","5","47","46","1","41","40","1","43","40","3","43","41","2","46","42","4","47","46","1","45","45","0","42","40","2"
,"44","44","0","48","43","5","47","46","1","41","40","1","43","40","3","43","41","2","46","42","4","47","46","1","45","45","0","42","40","2"
,"44","44","0","48","43","5","47","46","1","41","40","1","43","40","3","42","41","1","45","42","3","47","46","1","45","45","0","42","40","2"
