"BehaviorSpace results (NetLogo 6.3.0)"
"trabalhoIAA - Cópia.nlogo"
"teste7"
"10/22/2023 16:44:07:731 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percV","show-energy?","percA","energiaAlimento","penergH","reproducao_leoes","reproducao_hienas","nleao","percC","reproducao?","tempo_descanso","nhienas","qenergia","penergL","[step]","count turtles","count hienas","count leoes"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","32","982","627","355"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","32","861","476","385"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","6","291","118","173"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","29","673","330","343"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","30","739","563","176"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","28","1000","250","750"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","33","995","427","568"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","32","1268","721","547"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","33","915","503","412"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","30","847","444","403"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","31","875","640","235"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","33","1033","661","372"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","34","1046","448","598"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","31","786","623","163"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","30","709","355","354"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","34","970","528","442"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","29","1059","255","804"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","33","1383","803","580"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","31","905","475","430"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","32","935","702","233"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","34","1096","704","392"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","32","839","674","165"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","31","722","359","363"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","35","1104","470","634"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","35","1032","567","465"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","30","1137","274","863"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","34","1496","877","619"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","32","939","500","439"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","33","893","734","159"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","35","1157","756","401"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","32","745","372","373"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","36","1077","602","475"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","33","1001","773","228"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","36","1169","492","677"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","7","303","123","180"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","33","986","520","466"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","31","1201","282","919"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","33","783","387","396"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","35","1592","934","658"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","36","1229","816","413"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","34","954","795","159"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","37","1168","647","521"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","34","1051","827","224"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","37","1260","532","728"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","32","1272","296","976"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","34","823","412","411"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","34","1049","561","488"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","35","1017","863","154"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","37","1295","867","428"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","35","1112","896","216"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","38","1250","691","559"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","36","1693","1007","686"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","38","1354","566","788"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","35","848","432","416"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","36","1081","933","148"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","33","1325","298","1027"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","36","1185","964","221"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","38","1368","926","442"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","35","1122","606","516"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","8","317","122","195"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","39","1330","735","595"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","36","897","459","438"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","37","1832","1105","727"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","37","1253","1038","215"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","39","1461","603","858"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","37","1159","1014","145"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","34","1410","313","1097"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","39","1446","988","458"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","36","1190","639","551"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","40","1424","793","631"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","38","1238","1096","142"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","38","1356","1136","220"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","37","927","482","445"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","40","1542","645","897"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","37","1272","704","568"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","38","1957","1199","758"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","35","1495","322","1173"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","40","1551","1073","478"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","41","1523","866","657"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","39","1307","1173","134"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","9","343","133","210"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","38","995","523","472"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","39","1466","1244","222"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","41","1632","687","945"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","36","1603","329","1274"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","42","1646","940","706"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","40","1407","1280","127"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","39","2095","1293","802"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","41","1649","1165","484"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","38","1359","763","596"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","39","1057","550","507"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","40","1555","1339","216"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","42","1720","731","989"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","41","1507","1389","118"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","37","1711","338","1373"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","43","1766","1015","751"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","39","1446","819","627"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","40","1090","565","525"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","41","1656","1448","208"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","40","2221","1381","840"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","42","1759","1261","498"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","42","1608","1504","104"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","43","1841","775","1066"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","41","1157","605","552"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","38","1834","346","1488"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","44","1916","1114","802"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","42","1779","1584","195"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","40","1535","878","657"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","41","2387","1496","891"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","10","358","142","216"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","44","1976","818","1158"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","42","1226","648","578"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","43","1729","1639","90"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","43","1854","1353","501"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","45","2061","1217","844"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","39","1989","359","1630"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","41","1601","918","683"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","43","1928","1724","204"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","44","1877","1800","77"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","43","1302","700","602"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","44","1980","1466","514"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","45","2098","872","1226"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","42","2552","1614","938"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","46","2181","1286","895"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","44","1353","725","628"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","40","2147","374","1773"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","42","1704","994","710"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","44","2046","1859","187"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","45","2020","1955","65"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","46","2242","936","1306"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","46","2173","2118","55"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","45","2117","1584","533"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","45","1415","756","659"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","45","2193","2016","177"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","43","1804","1058","746"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","41","2313","386","1927"
"8","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","43","2741","1745","996"
"9","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","47","2325","1377","948"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","47","2363","2317","46"
"2","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","46","1495","807","688"
"4","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","46","2262","1701","561"
"3","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","46","2375","2210","165"
"6","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","47","2389","1001","1388"
"10","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","44","1917","1129","788"
"1","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","11","364","141","223"
"5","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","42","2473","401","2072"
"7","5","true","4","50","0.5","10","10","100","10","true","50","100","100","0.5","48","2551","2515","36"
